ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Republican,8/15/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/15/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,5
Republican,8/16/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/16/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,0
Republican,8/17/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/17/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,35
Republican,8/18/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/18/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,1
Republican,8/19/2020 12:00:00 AM,$0.96,$0.96,$0.94,$0.94,305
Democratic,8/19/2020 12:00:00 AM,$0.07,$0.08,$0.05,$0.05,2303
Republican,8/20/2020 12:00:00 AM,$0.94,$0.96,$0.94,$0.95,26
Democratic,8/20/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,602
Republican,8/21/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,8/21/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,41
Republican,8/22/2020 12:00:00 AM,$0.95,$0.97,$0.95,$0.97,1707
Democratic,8/22/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,915
Republican,8/23/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/23/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,217
Republican,8/24/2020 12:00:00 AM,$0.97,$0.97,$0.95,$0.95,76
Democratic,8/24/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,629
Republican,8/25/2020 12:00:00 AM,$0.95,$0.97,$0.95,$0.97,1
Democratic,8/25/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.05,152
Republican,8/26/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,59
Democratic,8/26/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,8/27/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/27/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,8/28/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/28/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,8/29/2020 12:00:00 AM,$0.97,$0.97,$0.97,$0.97,0
Democratic,8/29/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,29
Republican,8/30/2020 12:00:00 AM,$0.97,$0.97,$0.95,$0.96,2
Democratic,8/30/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,2
Republican,8/31/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,8/31/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/1/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,25
Democratic,9/1/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,25
Republican,9/2/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,250
Democratic,9/2/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,1
Republican,9/3/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/3/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/4/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/4/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/5/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/5/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,1
Republican,9/6/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,11
Democratic,9/6/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/7/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,10
Democratic,9/7/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,4
Republican,9/8/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/8/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/9/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/9/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/10/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.95,229
Democratic,9/10/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/11/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/11/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/12/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/12/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,4
Republican,9/13/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,10
Democratic,9/13/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/14/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/14/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/15/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/15/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,0
Republican,9/16/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/16/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,1
Republican,9/17/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,10
Democratic,9/17/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/18/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,20
Democratic,9/18/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/19/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/19/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/20/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/20/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/21/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/21/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/22/2020 12:00:00 AM,$0.95,$0.96,$0.95,$0.96,55
Democratic,9/22/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/23/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,20
Democratic,9/23/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,30
Republican,9/24/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/24/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/25/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/25/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/26/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/26/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/27/2020 12:00:00 AM,$0.96,$0.96,$0.96,$0.96,0
Democratic,9/27/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,9/28/2020 12:00:00 AM,$0.96,$0.96,$0.95,$0.95,9
Democratic,9/28/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,50
Republican,9/29/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/29/2020 12:00:00 AM,$0.05,$0.05,$0.04,$0.04,5
Republican,9/30/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,9/30/2020 12:00:00 AM,$0.04,$0.05,$0.04,$0.05,404
Republican,10/1/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,1
Democratic,10/1/2020 12:00:00 AM,$0.05,$0.05,$0.05,$0.05,0
Republican,10/2/2020 12:00:00 AM,$0.95,$0.95,$0.93,$0.95,5435
Democratic,10/2/2020 12:00:00 AM,$0.05,$0.07,$0.05,$0.05,4866
Republican,10/3/2020 12:00:00 AM,$0.95,$0.95,$0.95,$0.95,0
Democratic,10/3/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.06,400
Republican,10/4/2020 12:00:00 AM,$0.95,$0.95,$0.93,$0.93,5
Democratic,10/4/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,4
Republican,10/5/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,106
Democratic,10/5/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,1
Republican,10/6/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,155
Democratic,10/6/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,101
Republican,10/7/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,1786
Democratic,10/7/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,905
Republican,10/8/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,1821
Democratic,10/8/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,1552
Republican,10/9/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,50
Democratic,10/9/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,780
Republican,10/10/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,63
Democratic,10/10/2020 12:00:00 AM,$0.06,$0.08,$0.06,$0.06,377
Republican,10/11/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,10/11/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,0
Republican,10/12/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,88
Democratic,10/12/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,152
Republican,10/13/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,1308
Democratic,10/13/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,906
Republican,10/14/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,250
Democratic,10/14/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,144
Republican,10/15/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,20
Democratic,10/15/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,328
Republican,10/16/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,27
Democratic,10/16/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,1
Republican,10/17/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,203
Democratic,10/17/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,125
Republican,10/18/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,32
Democratic,10/18/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,8
Republican,10/19/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,1150
Democratic,10/19/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,1214
Republican,10/20/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,120
Democratic,10/20/2020 12:00:00 AM,$0.07,$0.07,$0.07,$0.07,985
Republican,10/21/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,0
Democratic,10/21/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,152
Republican,10/22/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,110
Democratic,10/22/2020 12:00:00 AM,$0.06,$0.06,$0.06,$0.06,500
Republican,10/23/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,21
Democratic,10/23/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.06,303
Republican,10/24/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,910
Democratic,10/24/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,302
Republican,10/25/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,935
Democratic,10/25/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,418
Republican,10/26/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,515
Democratic,10/26/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,2
Republican,10/27/2020 12:00:00 AM,$0.93,$0.95,$0.93,$0.94,1353
Democratic,10/27/2020 12:00:00 AM,$0.07,$0.07,$0.05,$0.06,2431
Republican,10/28/2020 12:00:00 AM,$0.94,$0.97,$0.94,$0.97,1655
Democratic,10/28/2020 12:00:00 AM,$0.06,$0.06,$0.05,$0.05,728
Republican,10/29/2020 12:00:00 AM,$0.97,$0.97,$0.95,$0.96,1680
Democratic,10/29/2020 12:00:00 AM,$0.05,$0.06,$0.05,$0.05,1140
Republican,10/30/2020 12:00:00 AM,$0.96,$0.97,$0.95,$0.96,259
Democratic,10/30/2020 12:00:00 AM,$0.05,$0.06,$0.04,$0.04,1348
Republican,10/31/2020 12:00:00 AM,$0.96,$0.97,$0.95,$0.97,446
Democratic,10/31/2020 12:00:00 AM,$0.04,$0.04,$0.04,$0.04,194
