ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Democratic,10/13/2020 12:00:00 AM,$0.94,$0.95,$0.94,$0.94,2399
Republican,10/14/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.07,1418
Democratic,10/14/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,3490
Republican,10/15/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,2922
Democratic,10/15/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,481
Republican,10/16/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,2822
Democratic,10/16/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,1049
Republican,10/17/2020 12:00:00 AM,$0.07,$0.07,$0.06,$0.06,693
Democratic,10/17/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,732
Republican,10/18/2020 12:00:00 AM,$0.06,$0.07,$0.06,$0.07,2270
Democratic,10/18/2020 12:00:00 AM,$0.94,$0.94,$0.94,$0.94,44
Republican,10/19/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.07,2704
Democratic,10/19/2020 12:00:00 AM,$0.94,$0.94,$0.92,$0.93,4684
Republican,10/20/2020 12:00:00 AM,$0.07,$0.08,$0.07,$0.08,9040
Democratic,10/20/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,1350
Republican,10/21/2020 12:00:00 AM,$0.08,$0.09,$0.07,$0.07,9070
Democratic,10/21/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,1871
Republican,10/22/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.08,2165
Democratic,10/22/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,778
Republican,10/23/2020 12:00:00 AM,$0.08,$0.08,$0.06,$0.07,6866
Democratic,10/23/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,4027
Republican,10/24/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.08,1671
Democratic,10/24/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,4843
Republican,10/25/2020 12:00:00 AM,$0.08,$0.08,$0.06,$0.08,4737
Democratic,10/25/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,378
Republican,10/26/2020 12:00:00 AM,$0.08,$0.08,$0.06,$0.08,4200
Democratic,10/26/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.93,12893
Republican,10/27/2020 12:00:00 AM,$0.08,$0.08,$0.06,$0.07,6382
Democratic,10/27/2020 12:00:00 AM,$0.93,$0.94,$0.93,$0.94,4326
Republican,10/28/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.07,11134
Democratic,10/28/2020 12:00:00 AM,$0.94,$0.94,$0.93,$0.94,6152
Republican,10/29/2020 12:00:00 AM,$0.07,$0.08,$0.06,$0.07,8362
Democratic,10/29/2020 12:00:00 AM,$0.94,$0.94,$0.92,$0.94,8187
Republican,10/30/2020 12:00:00 AM,$0.07,$0.07,$0.05,$0.07,12933
Democratic,10/30/2020 12:00:00 AM,$0.94,$0.96,$0.93,$0.96,10303
Republican,10/31/2020 12:00:00 AM,$0.07,$0.07,$0.05,$0.06,12033
Democratic,10/31/2020 12:00:00 AM,$0.96,$0.96,$0.93,$0.95,7499
