date,state,dem_chance
2020/07/23,DC,0.95
2020/07/23,DE,0.95
2020/07/23,FL,0.60
2020/07/23,GA,0.50
2020/07/23,HI,0.95
2020/07/23,IA,0.40
2020/07/23,ID,0.05
2020/07/23,IL,0.95
2020/07/23,IN,0.25
2020/07/23,KS,0.25
2020/07/23,KY,0.05
2020/07/23,LA,0.05
2020/07/23,MA,0.95
2020/07/23,MD,0.95
2020/07/23,ME,0.75
2020/07/23,ME-01,0.95
2020/07/23,ME-02,0.50
2020/07/23,MI,0.60
2020/07/23,MN,0.60
2020/07/23,MO,0.25
2020/07/23,MS,0.05
2020/07/23,MT,0.25
2020/07/23,NC,0.50
2020/07/23,ND,0.05
2020/07/23,NE,0.05
2020/07/23,NE-01,0.05
2020/07/23,NE-02,0.60
2020/07/23,NE-03,0.05
2020/07/23,NH,0.60
2020/07/23,NJ,0.95
2020/07/23,NM,0.95
2020/07/23,NV,0.75
2020/07/23,NY,0.95
2020/07/23,OH,0.40
2020/07/23,OK,0.05
2020/07/23,OR,0.95
2020/07/23,PA,0.60
2020/07/23,RI,0.95
2020/07/23,SC,0.25
2020/07/23,SD,0.05
2020/07/23,TN,0.05
2020/07/23,TX,0.40
2020/07/23,UT,0.25
2020/07/23,VA,0.75
2020/07/23,VT,0.95
2020/07/23,WA,0.95
2020/07/23,WI,0.60
2020/07/23,WV,0.05
2020/07/23,WY,0.05
2020/09/10,AK,0.25
2020/09/10,AL,0.05
2020/09/10,AR,0.05
2020/09/10,AZ,0.50
2020/09/10,CA,0.95
2020/09/10,CO,0.75
2020/09/10,CT,0.95
2020/09/10,DC,0.95
2020/09/10,DE,0.95
2020/09/10,FL,0.50
2020/09/10,GA,0.50
2020/09/10,HI,0.95
2020/09/10,IA,0.40
2020/09/10,ID,0.05
2020/09/10,IL,0.95
2020/09/10,IN,0.25
2020/09/10,KS,0.25
2020/09/10,KY,0.05
2020/09/10,LA,0.05
2020/09/10,MA,0.95
2020/09/10,MD,0.95
2020/09/10,ME,0.75
2020/09/10,ME-01,0.95
2020/09/10,ME-02,0.50
2020/09/10,MI,0.60
2020/09/10,MN,0.60
2020/09/10,MO,0.25
2020/09/10,MS,0.05
2020/09/10,MT,0.25
2020/09/10,NC,0.50
2020/09/10,ND,0.05
2020/09/10,NE,0.05
2020/09/10,NE-01,0.05
2020/09/10,NE-02,0.60
2020/09/10,NE-03,0.05
2020/09/10,NH,0.60
2020/09/10,NJ,0.95
2020/09/10,NM,0.95
2020/09/10,NV,0.60
2020/09/10,NY,0.95
2020/09/10,OH,0.40
2020/09/10,OK,0.05
2020/09/10,OR,0.95
2020/09/10,PA,0.60
2020/09/10,RI,0.95
2020/09/10,SC,0.25
2020/09/10,SD,0.05
2020/09/10,TN,0.05
2020/09/10,TX,0.40
2020/09/10,UT,0.25
2020/09/10,VA,0.75
2020/09/10,VT,0.95
2020/09/10,WA,0.95
2020/09/10,WI,0.60
2020/09/10,WV,0.05
2020/09/10,WY,0.05
2020/09/17,AK,0.25
2020/09/17,AL,0.05
2020/09/17,AR,0.05
2020/09/17,AZ,0.60
2020/09/17,CA,0.95
2020/09/17,CO,0.75
2020/09/17,CT,0.95
2020/09/17,DC,0.95
2020/09/17,DE,0.95
2020/09/17,FL,0.50
2020/09/17,GA,0.50
2020/09/17,HI,0.95
2020/09/17,IA,0.40
2020/09/17,ID,0.05
2020/09/17,IL,0.95
2020/09/17,IN,0.25
2020/09/17,KS,0.25
2020/09/17,KY,0.05
2020/09/17,LA,0.05
2020/09/17,MA,0.95
2020/09/17,MD,0.95
2020/09/17,ME,0.75
2020/09/17,ME-01,0.95
2020/09/17,ME-02,0.50
2020/09/17,MI,0.60
2020/09/17,MN,0.60
2020/09/17,MO,0.25
2020/09/17,MS,0.05
2020/09/17,MT,0.25
2020/09/17,NC,0.50
2020/09/17,ND,0.05
2020/09/17,NE,0.05
2020/09/17,NE-01,0.05
2020/09/17,NE-02,0.60
2020/09/17,NE-03,0.05
2020/09/17,NH,0.60
2020/09/17,NJ,0.95
2020/09/17,NM,0.95
2020/09/17,NV,0.60
2020/09/17,NY,0.95
2020/09/17,OH,0.40
2020/09/17,OK,0.05
2020/09/17,OR,0.95
2020/09/17,PA,0.60
2020/09/17,RI,0.95
2020/09/17,SC,0.25
2020/09/17,SD,0.05
2020/09/17,TN,0.05
2020/09/17,TX,0.40
2020/09/17,UT,0.25
2020/09/17,VA,0.75
2020/09/17,VT,0.95
2020/09/17,WA,0.95
2020/09/17,WI,0.60
2020/09/17,WV,0.05
2020/09/17,WY,0.05
2020/09/29,AK,0.25
2020/09/29,AL,0.05
2020/09/29,AR,0.05
2020/09/29,AZ,0.60
2020/09/29,CA,0.95
2020/09/29,CO,0.75
2020/09/29,CT,0.95
2020/09/29,DC,0.95
2020/09/29,DE,0.95
2020/09/29,FL,0.50
2020/09/29,GA,0.50
2020/09/29,HI,0.95
2020/09/29,IA,0.50
2020/09/29,ID,0.05
2020/09/29,IL,0.95
2020/09/29,IN,0.25
2020/09/29,KS,0.25
2020/09/29,KY,0.05
2020/09/29,LA,0.05
2020/09/29,MA,0.95
2020/09/29,MD,0.95
2020/09/29,ME,0.75
2020/09/29,ME-01,0.95
2020/09/29,ME-02,0.50
2020/09/29,MI,0.60
2020/09/29,MN,0.60
2020/09/29,MO,0.25
2020/09/29,MS,0.05
2020/09/29,MT,0.25
2020/09/29,NC,0.50
2020/09/29,ND,0.05
2020/09/29,NE,0.05
2020/09/29,NE-01,0.05
2020/09/29,NE-02,0.60
2020/09/29,NE-03,0.05
2020/09/29,NH,0.60
2020/09/29,NJ,0.95
2020/09/29,NM,0.95
2020/09/29,NV,0.60
2020/09/29,NY,0.95
2020/09/29,OH,0.50
2020/09/29,OK,0.05
2020/09/29,OR,0.95
2020/09/29,PA,0.60
2020/09/29,RI,0.95
2020/09/29,SC,0.25
2020/09/29,SD,0.05
2020/09/29,TN,0.05
2020/09/29,TX,0.40
2020/09/29,UT,0.25
2020/09/29,VA,0.75
2020/09/29,VT,0.95
2020/09/29,WA,0.95
2020/09/29,WI,0.60
2020/09/29,WV,0.05
2020/09/29,WY,0.05
2020/10/28,AK,0.25
2020/10/28,AL,0.05
2020/10/28,AR,0.05
2020/10/28,AZ,0.60
2020/10/28,CA,0.95
2020/10/28,CO,0.75
2020/10/28,CT,0.95
2020/10/28,DC,0.95
2020/10/28,DE,0.95
2020/10/28,FL,0.50
2020/10/28,GA,0.50
2020/10/28,HI,0.95
2020/10/28,IA,0.50
2020/10/28,ID,0.05
2020/10/28,IL,0.95
2020/10/28,IN,0.25
2020/10/28,KS,0.25
2020/10/28,KY,0.05
2020/10/28,LA,0.05
2020/10/28,MA,0.95
2020/10/28,MD,0.95
2020/10/28,ME,0.75
2020/10/28,ME-01,0.95
2020/10/28,ME-02,0.50
2020/10/28,MI,0.60
2020/10/28,MN,0.60
2020/10/28,MO,0.25
2020/10/28,MS,0.05
2020/10/28,MT,0.25
2020/10/28,NC,0.50
2020/10/28,ND,0.05
2020/10/28,NE,0.05
2020/10/28,NE-01,0.05
2020/10/28,NE-02,0.60
2020/10/28,NE-03,0.05
2020/10/28,NH,0.60
2020/10/28,NJ,0.95
2020/10/28,NM,0.95
2020/10/28,NV,0.60
2020/10/28,NY,0.95
2020/10/28,OH,0.50
2020/10/28,OK,0.05
2020/10/28,OR,0.95
2020/10/28,PA,0.60
2020/10/28,RI,0.95
2020/10/28,SC,0.25
2020/10/28,SD,0.05
2020/10/28,TN,0.05
2020/10/28,TX,0.50
2020/10/28,UT,0.25
2020/10/28,VA,0.75
2020/10/28,VT,0.95
2020/10/28,WA,0.95
2020/10/28,WI,0.60
2020/10/28,WV,0.05
2020/10/28,WY,0.05
