date,state,dem_chance
2020-10-09,Alabama,0.0013
2020-10-10,Alabama,0.002
2020-10-11,Alabama,0.0018
2020-10-12,Alabama,0.0022
2020-10-13,Alabama,0.0018
2020-10-14,Alabama,0.0019
2020-10-15,Alabama,0.002
2020-10-16,Alabama,0.002
2020-10-17,Alabama,0.0022
2020-10-18,Alabama,0.0019
2020-10-19,Alabama,0.0029
2020-10-20,Alabama,0.0023
2020-10-21,Alabama,0.0019
2020-10-22,Alabama,0.0023
2020-10-23,Alabama,0.0019
2020-10-24,Alabama,0.0016
2020-10-25,Alabama,0.0019
2020-10-26,Alabama,0.0003
2020-10-27,Alabama,0.0
2020-10-28,Alabama,0.0001
2020-10-29,Alabama,0.0001
2020-10-30,Alabama,0.0
2020-10-31,Alabama,0.0
2020-11-01,Alabama,0.0001
2020-11-02,Alabama,0.0
2020-11-03,Alabama,0.0
2020-03-01,Alaska,0.1114
2020-03-02,Alaska,0.10869999999999999
2020-03-03,Alaska,0.11130000000000001
2020-03-04,Alaska,0.10769999999999999
2020-03-05,Alaska,0.1112
2020-03-06,Alaska,0.1106
2020-03-07,Alaska,0.113
2020-03-08,Alaska,0.12119999999999999
2020-03-09,Alaska,0.1162
2020-03-10,Alaska,0.1184
2020-03-11,Alaska,0.1101
2020-03-12,Alaska,0.1114
2020-03-13,Alaska,0.1159
2020-03-14,Alaska,0.11380000000000001
2020-03-15,Alaska,0.1128
2020-03-16,Alaska,0.1195
2020-03-17,Alaska,0.1199
2020-03-18,Alaska,0.1184
2020-03-19,Alaska,0.1201
2020-03-20,Alaska,0.129
2020-03-21,Alaska,0.12279999999999999
2020-03-22,Alaska,0.1168
2020-03-23,Alaska,0.1195
2020-03-24,Alaska,0.1234
2020-03-25,Alaska,0.11599999999999999
2020-03-26,Alaska,0.1177
2020-03-27,Alaska,0.1174
2020-03-28,Alaska,0.11699999999999999
2020-03-29,Alaska,0.1184
2020-03-30,Alaska,0.12029999999999999
2020-03-31,Alaska,0.1164
2020-04-01,Alaska,0.1184
2020-04-02,Alaska,0.11800000000000001
2020-04-03,Alaska,0.11380000000000001
2020-04-04,Alaska,0.1117
2020-04-05,Alaska,0.11939999999999999
2020-04-06,Alaska,0.115
2020-04-07,Alaska,0.1084
2020-04-08,Alaska,0.11230000000000001
2020-04-09,Alaska,0.1149
2020-04-10,Alaska,0.1114
2020-04-11,Alaska,0.114
2020-04-12,Alaska,0.111
2020-04-13,Alaska,0.11359999999999999
2020-04-14,Alaska,0.1107
2020-04-15,Alaska,0.1164
2020-04-16,Alaska,0.11470000000000001
2020-04-17,Alaska,0.1144
2020-04-18,Alaska,0.1139
2020-04-19,Alaska,0.1143
2020-04-20,Alaska,0.11689999999999999
2020-04-21,Alaska,0.12029999999999999
2020-04-22,Alaska,0.1216
2020-04-23,Alaska,0.11779999999999999
2020-04-24,Alaska,0.1193
2020-04-25,Alaska,0.1255
2020-04-26,Alaska,0.1182
2020-04-27,Alaska,0.1263
2020-04-28,Alaska,0.1278
2020-04-29,Alaska,0.1232
2020-04-30,Alaska,0.1276
2020-05-01,Alaska,0.1251
2020-05-02,Alaska,0.126
2020-05-03,Alaska,0.1276
2020-05-04,Alaska,0.1272
2020-05-05,Alaska,0.1216
2020-05-06,Alaska,0.11789999999999999
2020-05-07,Alaska,0.1233
2020-05-08,Alaska,0.1211
2020-05-09,Alaska,0.12029999999999999
2020-05-10,Alaska,0.1159
2020-05-11,Alaska,0.1198
2020-05-12,Alaska,0.1229
2020-05-13,Alaska,0.1182
2020-05-14,Alaska,0.1217
2020-05-15,Alaska,0.12240000000000001
2020-05-16,Alaska,0.1246
2020-05-17,Alaska,0.12789999999999999
2020-05-18,Alaska,0.125
2020-05-19,Alaska,0.1313
2020-05-20,Alaska,0.1383
2020-05-21,Alaska,0.1319
2020-05-22,Alaska,0.1358
2020-05-23,Alaska,0.1346
2020-05-24,Alaska,0.13140000000000002
2020-05-25,Alaska,0.1319
2020-05-26,Alaska,0.13119999999999998
2020-05-27,Alaska,0.1247
2020-05-28,Alaska,0.1369
2020-05-29,Alaska,0.13369999999999999
2020-05-30,Alaska,0.1311
2020-05-31,Alaska,0.1384
2020-06-01,Alaska,0.1457
2020-06-02,Alaska,0.1431
2020-06-03,Alaska,0.1422
2020-06-04,Alaska,0.1445
2020-06-05,Alaska,0.14880000000000002
2020-06-06,Alaska,0.1576
2020-06-07,Alaska,0.15259999999999999
2020-06-08,Alaska,0.1585
2020-06-09,Alaska,0.1638
2020-06-10,Alaska,0.16519999999999999
2020-06-11,Alaska,0.1609
2020-06-12,Alaska,0.1643
2020-06-13,Alaska,0.1632
2020-06-14,Alaska,0.1716
2020-06-15,Alaska,0.1704
2020-06-16,Alaska,0.1739
2020-06-17,Alaska,0.1725
2020-06-18,Alaska,0.17300000000000001
2020-06-19,Alaska,0.1704
2020-06-20,Alaska,0.1764
2020-06-21,Alaska,0.1702
2020-06-22,Alaska,0.1795
2020-06-23,Alaska,0.17079999999999998
2020-06-24,Alaska,0.1739
2020-06-25,Alaska,0.17679999999999998
2020-06-26,Alaska,0.17379999999999998
2020-06-27,Alaska,0.1707
2020-06-28,Alaska,0.1734
2020-06-29,Alaska,0.1752
2020-06-30,Alaska,0.16570000000000001
2020-07-01,Alaska,0.1698
2020-07-02,Alaska,0.1691
2020-07-03,Alaska,0.1673
2020-07-04,Alaska,0.1638
2020-07-05,Alaska,0.165
2020-07-06,Alaska,0.1673
2020-07-07,Alaska,0.1895
2020-07-08,Alaska,0.1889
2020-07-09,Alaska,0.1955
2020-07-10,Alaska,0.1895
2020-07-11,Alaska,0.1909
2020-07-12,Alaska,0.1959
2020-07-13,Alaska,0.1998
2020-07-14,Alaska,0.1966
2020-07-15,Alaska,0.1937
2020-07-16,Alaska,0.1902
2020-07-17,Alaska,0.19079999999999997
2020-07-18,Alaska,0.1886
2020-07-19,Alaska,0.1888
2020-07-20,Alaska,0.191
2020-07-21,Alaska,0.1855
2020-07-22,Alaska,0.1825
2020-07-23,Alaska,0.1959
2020-07-24,Alaska,0.1838
2020-07-25,Alaska,0.1793
2020-07-26,Alaska,0.1745
2020-07-27,Alaska,0.1698
2020-07-28,Alaska,0.17800000000000002
2020-07-29,Alaska,0.1709
2020-07-30,Alaska,0.1766
2020-07-31,Alaska,0.1736
2020-08-01,Alaska,0.1721
2020-08-02,Alaska,0.1707
2020-08-03,Alaska,0.16699999999999998
2020-08-04,Alaska,0.1661
2020-08-05,Alaska,0.1598
2020-08-06,Alaska,0.17010000000000003
2020-08-07,Alaska,0.1675
2020-08-08,Alaska,0.16210000000000002
2020-08-09,Alaska,0.1684
2020-08-10,Alaska,0.16140000000000002
2020-08-11,Alaska,0.16899999999999998
2020-08-12,Alaska,0.1597
2020-08-13,Alaska,0.1625
2020-08-14,Alaska,0.1655
2020-08-15,Alaska,0.1568
2020-08-16,Alaska,0.15710000000000002
2020-08-17,Alaska,0.159
2020-08-18,Alaska,0.1574
2020-08-19,Alaska,0.1566
2020-08-20,Alaska,0.1543
2020-08-21,Alaska,0.1548
2020-08-22,Alaska,0.15289999999999998
2020-08-23,Alaska,0.1539
2020-08-24,Alaska,0.1593
2020-08-25,Alaska,0.15380000000000002
2020-08-26,Alaska,0.15410000000000001
2020-08-27,Alaska,0.1555
2020-08-28,Alaska,0.15380000000000002
2020-08-29,Alaska,0.1489
2020-08-30,Alaska,0.1457
2020-08-31,Alaska,0.1427
2020-09-01,Alaska,0.1369
2020-09-02,Alaska,0.1359
2020-09-03,Alaska,0.1336
2020-09-04,Alaska,0.1331
2020-09-05,Alaska,0.12960000000000002
2020-09-06,Alaska,0.12789999999999999
2020-09-07,Alaska,0.1316
2020-09-08,Alaska,0.1301
2020-09-09,Alaska,0.12890000000000001
2020-09-10,Alaska,0.1335
2020-09-11,Alaska,0.1318
2020-09-12,Alaska,0.128
2020-09-13,Alaska,0.1273
2020-09-14,Alaska,0.121
2020-09-15,Alaska,0.1266
2020-09-16,Alaska,0.124
2020-09-17,Alaska,0.12140000000000001
2020-09-18,Alaska,0.11939999999999999
2020-09-19,Alaska,0.12369999999999999
2020-09-20,Alaska,0.1151
2020-09-21,Alaska,0.1226
2020-09-22,Alaska,0.1213
2020-09-23,Alaska,0.14859999999999998
2020-09-24,Alaska,0.14859999999999998
2020-09-25,Alaska,0.1413
2020-09-26,Alaska,0.1437
2020-09-27,Alaska,0.14150000000000001
2020-09-28,Alaska,0.1446
2020-09-29,Alaska,0.1351
2020-09-30,Alaska,0.1367
2020-10-01,Alaska,0.1384
2020-10-02,Alaska,0.1404
2020-10-03,Alaska,0.1386
2020-10-04,Alaska,0.12380000000000001
2020-10-05,Alaska,0.12480000000000001
2020-10-06,Alaska,0.1451
2020-10-07,Alaska,0.16690000000000002
2020-10-08,Alaska,0.16620000000000001
2020-10-09,Alaska,0.16390000000000002
2020-10-10,Alaska,0.1534
2020-10-11,Alaska,0.16390000000000002
2020-10-12,Alaska,0.1668
2020-10-13,Alaska,0.1629
2020-10-14,Alaska,0.1603
2020-10-15,Alaska,0.165
2020-10-16,Alaska,0.161
2020-10-17,Alaska,0.16510000000000002
2020-10-18,Alaska,0.1612
2020-10-19,Alaska,0.1741
2020-10-20,Alaska,0.1686
2020-10-21,Alaska,0.16140000000000002
2020-10-22,Alaska,0.1623
2020-10-23,Alaska,0.15810000000000002
2020-10-24,Alaska,0.1557
2020-10-25,Alaska,0.1527
2020-10-26,Alaska,0.1399
2020-10-27,Alaska,0.1826
2020-10-28,Alaska,0.18170000000000003
2020-10-29,Alaska,0.1605
2020-10-30,Alaska,0.1548
2020-10-31,Alaska,0.1474
2020-11-01,Alaska,0.1391
2020-11-02,Alaska,0.1301
2020-11-03,Alaska,0.1308
2020-03-01,Arizona,0.3663
2020-03-02,Arizona,0.36979999999999996
2020-03-03,Arizona,0.3788
2020-03-04,Arizona,0.4078
2020-03-05,Arizona,0.41409999999999997
2020-03-06,Arizona,0.4142
2020-03-07,Arizona,0.4152
2020-03-08,Arizona,0.4334
2020-03-09,Arizona,0.42200000000000004
2020-03-10,Arizona,0.42469999999999997
2020-03-11,Arizona,0.4446
2020-03-12,Arizona,0.4355
2020-03-13,Arizona,0.43979999999999997
2020-03-14,Arizona,0.46240000000000003
2020-03-15,Arizona,0.4708
2020-03-16,Arizona,0.47409999999999997
2020-03-17,Arizona,0.4788
2020-03-18,Arizona,0.47659999999999997
2020-03-19,Arizona,0.48090000000000005
2020-03-20,Arizona,0.49060000000000004
2020-03-21,Arizona,0.4874
2020-03-22,Arizona,0.4698
2020-03-23,Arizona,0.47490000000000004
2020-03-24,Arizona,0.47409999999999997
2020-03-25,Arizona,0.47130000000000005
2020-03-26,Arizona,0.46520000000000006
2020-03-27,Arizona,0.47200000000000003
2020-03-28,Arizona,0.4678
2020-03-29,Arizona,0.4746
2020-03-30,Arizona,0.4698
2020-03-31,Arizona,0.4648
2020-04-01,Arizona,0.4636
2020-04-02,Arizona,0.4611
2020-04-03,Arizona,0.45539999999999997
2020-04-04,Arizona,0.45649999999999996
2020-04-05,Arizona,0.4612
2020-04-06,Arizona,0.4501
2020-04-07,Arizona,0.4445
2020-04-08,Arizona,0.47869999999999996
2020-04-09,Arizona,0.47619999999999996
2020-04-10,Arizona,0.47229999999999994
2020-04-11,Arizona,0.4705
2020-04-12,Arizona,0.4686
2020-04-13,Arizona,0.46740000000000004
2020-04-14,Arizona,0.46299999999999997
2020-04-15,Arizona,0.47869999999999996
2020-04-16,Arizona,0.47950000000000004
2020-04-17,Arizona,0.4816
2020-04-18,Arizona,0.4753
2020-04-19,Arizona,0.4767
2020-04-20,Arizona,0.47950000000000004
2020-04-21,Arizona,0.48840000000000006
2020-04-22,Arizona,0.48700000000000004
2020-04-23,Arizona,0.48200000000000004
2020-04-24,Arizona,0.4869
2020-04-25,Arizona,0.49090000000000006
2020-04-26,Arizona,0.4902
2020-04-27,Arizona,0.48950000000000005
2020-04-28,Arizona,0.4894
2020-04-29,Arizona,0.4842
2020-04-30,Arizona,0.4818
2020-05-01,Arizona,0.4799
2020-05-02,Arizona,0.47950000000000004
2020-05-03,Arizona,0.478
2020-05-04,Arizona,0.4826
2020-05-05,Arizona,0.467
2020-05-06,Arizona,0.473
2020-05-07,Arizona,0.47350000000000003
2020-05-08,Arizona,0.4683
2020-05-09,Arizona,0.4692
2020-05-10,Arizona,0.46240000000000003
2020-05-11,Arizona,0.4747
2020-05-12,Arizona,0.4888
2020-05-13,Arizona,0.4827
2020-05-14,Arizona,0.5012
2020-05-15,Arizona,0.5092
2020-05-16,Arizona,0.5115
2020-05-17,Arizona,0.5065999999999999
2020-05-18,Arizona,0.5099
2020-05-19,Arizona,0.512
2020-05-20,Arizona,0.5245000000000001
2020-05-21,Arizona,0.5241
2020-05-22,Arizona,0.5335
2020-05-23,Arizona,0.5302
2020-05-24,Arizona,0.5252
2020-05-25,Arizona,0.5278
2020-05-26,Arizona,0.507
2020-05-27,Arizona,0.5025999999999999
2020-05-28,Arizona,0.5157
2020-05-29,Arizona,0.5114
2020-05-30,Arizona,0.5075999999999999
2020-05-31,Arizona,0.5173
2020-06-01,Arizona,0.5297999999999999
2020-06-02,Arizona,0.5445
2020-06-03,Arizona,0.5424
2020-06-04,Arizona,0.5451
2020-06-05,Arizona,0.5573
2020-06-06,Arizona,0.5655
2020-06-07,Arizona,0.5574
2020-06-08,Arizona,0.5704
2020-06-09,Arizona,0.5863
2020-06-10,Arizona,0.5913
2020-06-11,Arizona,0.5898
2020-06-12,Arizona,0.5898
2020-06-13,Arizona,0.5861999999999999
2020-06-14,Arizona,0.5912
2020-06-15,Arizona,0.5998
2020-06-16,Arizona,0.6269
2020-06-17,Arizona,0.6249
2020-06-18,Arizona,0.6288
2020-06-19,Arizona,0.6273
2020-06-20,Arizona,0.6262
2020-06-21,Arizona,0.6275999999999999
2020-06-22,Arizona,0.6394
2020-06-23,Arizona,0.6239
2020-06-24,Arizona,0.6203
2020-06-25,Arizona,0.626
2020-06-26,Arizona,0.6259
2020-06-27,Arizona,0.6042000000000001
2020-06-28,Arizona,0.6302
2020-06-29,Arizona,0.6195
2020-06-30,Arizona,0.6294
2020-07-01,Arizona,0.627
2020-07-02,Arizona,0.6274000000000001
2020-07-03,Arizona,0.6206
2020-07-04,Arizona,0.6227
2020-07-05,Arizona,0.6213000000000001
2020-07-06,Arizona,0.6273
2020-07-07,Arizona,0.6265999999999999
2020-07-08,Arizona,0.6248
2020-07-09,Arizona,0.6228
2020-07-10,Arizona,0.6103000000000001
2020-07-11,Arizona,0.6121
2020-07-12,Arizona,0.618
2020-07-13,Arizona,0.6264
2020-07-14,Arizona,0.6258
2020-07-15,Arizona,0.6221
2020-07-16,Arizona,0.63
2020-07-17,Arizona,0.629
2020-07-18,Arizona,0.6294
2020-07-19,Arizona,0.63
2020-07-20,Arizona,0.6357
2020-07-21,Arizona,0.6245
2020-07-22,Arizona,0.6345000000000001
2020-07-23,Arizona,0.6542
2020-07-24,Arizona,0.6575
2020-07-25,Arizona,0.6602
2020-07-26,Arizona,0.6602
2020-07-27,Arizona,0.6568999999999999
2020-07-28,Arizona,0.6667000000000001
2020-07-29,Arizona,0.6618999999999999
2020-07-30,Arizona,0.6653
2020-07-31,Arizona,0.6645
2020-08-01,Arizona,0.6622
2020-08-02,Arizona,0.6611
2020-08-03,Arizona,0.6503
2020-08-04,Arizona,0.6423000000000001
2020-08-05,Arizona,0.6419
2020-08-06,Arizona,0.6475
2020-08-07,Arizona,0.65
2020-08-08,Arizona,0.6338
2020-08-09,Arizona,0.6294
2020-08-10,Arizona,0.6401
2020-08-11,Arizona,0.6548
2020-08-12,Arizona,0.6486
2020-08-13,Arizona,0.649
2020-08-14,Arizona,0.6553
2020-08-15,Arizona,0.6384000000000001
2020-08-16,Arizona,0.6096
2020-08-17,Arizona,0.6061
2020-08-18,Arizona,0.6187
2020-08-19,Arizona,0.6186
2020-08-20,Arizona,0.6144
2020-08-21,Arizona,0.6099
2020-08-22,Arizona,0.6196
2020-08-23,Arizona,0.6238
2020-08-24,Arizona,0.6302
2020-08-25,Arizona,0.6164999999999999
2020-08-26,Arizona,0.6245
2020-08-27,Arizona,0.6235
2020-08-28,Arizona,0.6159
2020-08-29,Arizona,0.6091
2020-08-30,Arizona,0.6617000000000001
2020-08-31,Arizona,0.639
2020-09-01,Arizona,0.682
2020-09-02,Arizona,0.68
2020-09-03,Arizona,0.6772
2020-09-04,Arizona,0.6725
2020-09-05,Arizona,0.6659999999999999
2020-09-06,Arizona,0.672
2020-09-07,Arizona,0.6475
2020-09-08,Arizona,0.648
2020-09-09,Arizona,0.6445000000000001
2020-09-10,Arizona,0.67
2020-09-11,Arizona,0.6751
2020-09-12,Arizona,0.6668000000000001
2020-09-13,Arizona,0.6623
2020-09-14,Arizona,0.6556000000000001
2020-09-15,Arizona,0.6945
2020-09-16,Arizona,0.6779999999999999
2020-09-17,Arizona,0.6884
2020-09-18,Arizona,0.6854
2020-09-19,Arizona,0.7111
2020-09-20,Arizona,0.6844
2020-09-21,Arizona,0.6907
2020-09-22,Arizona,0.6828
2020-09-23,Arizona,0.68
2020-09-24,Arizona,0.6769
2020-09-25,Arizona,0.6753
2020-09-26,Arizona,0.6717
2020-09-27,Arizona,0.675
2020-09-28,Arizona,0.6835
2020-09-29,Arizona,0.6867
2020-09-30,Arizona,0.7005
2020-10-01,Arizona,0.7040000000000001
2020-10-02,Arizona,0.7039
2020-10-03,Arizona,0.7061
2020-10-04,Arizona,0.6960999999999999
2020-10-05,Arizona,0.7079000000000001
2020-10-06,Arizona,0.7259
2020-10-07,Arizona,0.7373000000000001
2020-10-08,Arizona,0.7423000000000001
2020-10-09,Arizona,0.7292000000000001
2020-10-10,Arizona,0.7237
2020-10-11,Arizona,0.7422
2020-10-12,Arizona,0.7462000000000001
2020-10-13,Arizona,0.7469
2020-10-14,Arizona,0.7454999999999999
2020-10-15,Arizona,0.7393000000000001
2020-10-16,Arizona,0.7359
2020-10-17,Arizona,0.7424
2020-10-18,Arizona,0.743
2020-10-19,Arizona,0.7406
2020-10-20,Arizona,0.7365999999999999
2020-10-21,Arizona,0.7301000000000001
2020-10-22,Arizona,0.7218000000000001
2020-10-23,Arizona,0.7197
2020-10-24,Arizona,0.7156999999999999
2020-10-25,Arizona,0.7179000000000001
2020-10-26,Arizona,0.7331
2020-10-27,Arizona,0.7287
2020-10-28,Arizona,0.7184999999999999
2020-10-29,Arizona,0.7075
2020-10-30,Arizona,0.7273000000000001
2020-10-31,Arizona,0.7229000000000001
2020-11-01,Arizona,0.7272
2020-11-02,Arizona,0.6987000000000001
2020-11-03,Arizona,0.7328
2020-03-01,Arkansas,0.0033
2020-03-02,Arkansas,0.0028000000000000004
2020-03-03,Arkansas,0.0028000000000000004
2020-03-04,Arkansas,0.0031
2020-03-05,Arkansas,0.0032
2020-03-06,Arkansas,0.0032
2020-03-07,Arkansas,0.0034000000000000002
2020-03-08,Arkansas,0.0046
2020-03-09,Arkansas,0.004
2020-03-10,Arkansas,0.0040999999999999995
2020-03-11,Arkansas,0.0033
2020-03-12,Arkansas,0.0029
2020-03-13,Arkansas,0.0036
2020-03-14,Arkansas,0.0040999999999999995
2020-03-15,Arkansas,0.0043
2020-03-16,Arkansas,0.0032
2020-03-17,Arkansas,0.0042
2020-03-18,Arkansas,0.0036
2020-03-19,Arkansas,0.0031
2020-03-20,Arkansas,0.0040999999999999995
2020-03-21,Arkansas,0.0034000000000000002
2020-03-22,Arkansas,0.0034000000000000002
2020-03-23,Arkansas,0.003
