date,state,dem_chance
2020-06-08,Arkansas,0.0316
2020-06-09,Arkansas,0.031475
2020-06-10,Arkansas,0.09595
2020-06-11,Arkansas,0.103125
2020-06-12,Arkansas,0.099925
2020-06-13,Arkansas,0.09995
2020-06-14,Arkansas,0.100725
2020-06-15,Arkansas,0.098125
2020-06-16,Arkansas,0.099375
2020-06-17,Arkansas,0.102675
2020-06-18,Arkansas,0.1005
2020-06-19,Arkansas,0.104025
2020-06-20,Arkansas,0.102225
2020-06-21,Arkansas,0.102275
2020-06-22,Arkansas,0.1041
2020-06-23,Arkansas,0.10505
2020-06-24,Arkansas,0.102675
2020-06-25,Arkansas,0.10085
2020-06-26,Arkansas,0.10485
2020-06-27,Arkansas,0.10075
2020-06-28,Arkansas,0.102525
2020-06-29,Arkansas,0.10285
2020-06-30,Arkansas,0.101775
2020-07-01,Arkansas,0.10295
2020-07-02,Arkansas,0.098975
2020-07-03,Arkansas,0.1016
2020-07-04,Arkansas,0.09955
2020-07-05,Arkansas,0.0954
2020-07-06,Arkansas,0.0997
2020-07-07,Arkansas,0.099175
2020-07-08,Arkansas,0.100375
2020-07-09,Arkansas,0.09625
2020-07-10,Arkansas,0.100075
2020-07-11,Arkansas,0.098275
2020-07-12,Arkansas,0.1008
2020-07-13,Arkansas,0.100675
2020-07-14,Arkansas,0.0971
2020-07-15,Arkansas,0.0967
2020-07-16,Arkansas,0.09645
2020-07-17,Arkansas,0.093875
2020-07-18,Arkansas,0.0964
2020-07-19,Arkansas,0.09595
2020-07-20,Arkansas,0.096
2020-07-21,Arkansas,0.089775
2020-07-22,Arkansas,0.089525
2020-07-23,Arkansas,0.09285
2020-07-24,Arkansas,0.08905
2020-07-25,Arkansas,0.085875
2020-07-26,Arkansas,0.0877
2020-07-27,Arkansas,0.0859
2020-07-28,Arkansas,0.085125
2020-07-29,Arkansas,0.085175
2020-07-30,Arkansas,0.080525
2020-07-31,Arkansas,0.07865
2020-08-01,Arkansas,0.0826
2020-08-02,Arkansas,0.0799
2020-08-03,Arkansas,0.07965
2020-08-04,Arkansas,0.08155
2020-08-05,Arkansas,0.075775
2020-08-06,Arkansas,0.074525
2020-08-07,Arkansas,0.076175
2020-08-08,Arkansas,0.0739
2020-08-09,Arkansas,0.07475
2020-08-10,Arkansas,0.0772
2020-08-11,Arkansas,0.073225
2020-08-12,Arkansas,0.072575
2020-08-13,Arkansas,0.072525
2020-08-14,Arkansas,0.0752
2020-08-15,Arkansas,0.075125
2020-08-16,Arkansas,0.070775
2020-08-17,Arkansas,0.068775
2020-08-18,Arkansas,0.069825
2020-08-19,Arkansas,0.0677
2020-08-20,Arkansas,0.070275
2020-08-21,Arkansas,0.07265
2020-08-22,Arkansas,0.07175
2020-08-23,Arkansas,0.071675
2020-08-24,Arkansas,0.071725
2020-08-25,Arkansas,0.073
2020-08-26,Arkansas,0.0652
2020-08-27,Arkansas,0.065325
2020-08-28,Arkansas,0.068725
2020-08-29,Arkansas,0.067175
2020-08-30,Arkansas,0.065875
2020-08-31,Arkansas,0.0606
2020-09-01,Arkansas,0.060125
2020-09-02,Arkansas,0.065
2020-09-03,Arkansas,0.063075
2020-09-04,Arkansas,0.06235
2020-09-05,Arkansas,0.06095
2020-09-06,Arkansas,0.0642
2020-09-07,Arkansas,0.0631
2020-09-08,Arkansas,0.063125
2020-09-09,Arkansas,0.06645
2020-09-10,Arkansas,0.0656
2020-09-11,Arkansas,0.066625
2020-09-12,Arkansas,0.064925
2020-09-13,Arkansas,0.063675
2020-09-14,Arkansas,0.0622
2020-09-15,Arkansas,0.0653
2020-09-16,Arkansas,0.061525
2020-09-17,Arkansas,0.0605
2020-09-18,Arkansas,0.0612
2020-09-19,Arkansas,0.06035
2020-09-20,Arkansas,0.058925
2020-09-21,Arkansas,0.059825
2020-09-22,Arkansas,0.059725
2020-09-23,Arkansas,0.05955
2020-09-24,Arkansas,0.0572
2020-09-25,Arkansas,0.057225
2020-09-26,Arkansas,0.05805
2020-09-27,Arkansas,0.05615
2020-09-28,Arkansas,0.056625
2020-09-29,Arkansas,0.056425
2020-09-30,Arkansas,0.057975
2020-10-01,Arkansas,0.0601
2020-10-02,Arkansas,0.0583
2020-10-03,Arkansas,0.021025
2020-10-04,Arkansas,0.021825
2020-10-05,Arkansas,0.02155
2020-10-06,Arkansas,0.0214
2020-10-07,Arkansas,0.0219
2020-10-08,Arkansas,0.021175
2020-10-09,Arkansas,0.0206
2020-10-10,Arkansas,0.0206
2020-10-11,Arkansas,0.020775
2020-10-12,Arkansas,0.0204
2020-10-13,Arkansas,0.02445
2020-10-14,Arkansas,0.025675
2020-10-15,Arkansas,0.024075
2020-10-16,Arkansas,0.025625
2020-10-17,Arkansas,0.024375
2020-10-18,Arkansas,0.025175
2020-10-19,Arkansas,0.0181
2020-10-20,Arkansas,0.017475
2020-10-21,Arkansas,0.017275
2020-10-22,Arkansas,0.0172
2020-10-23,Arkansas,0.01705
2020-10-24,Arkansas,0.0154
2020-10-25,Arkansas,0.01465
2020-10-26,Arkansas,0.014825
2020-10-27,Arkansas,0.014375
2020-10-28,Arkansas,0.0089
2020-10-29,Arkansas,0.00725
2020-10-30,Arkansas,0.007125
2020-06-01,California,0.995125
2020-06-02,California,0.995075
2020-06-03,California,0.995275
2020-06-04,California,0.99565
2020-06-05,California,0.99505
2020-06-06,California,0.994125
2020-06-07,California,0.9946
2020-06-08,California,0.9952
2020-06-09,California,0.994925
2020-06-10,California,0.995275
2020-06-11,California,0.995475
2020-06-12,California,0.995725
2020-06-13,California,0.9962
2020-06-14,California,0.9955
2020-06-15,California,0.995225
2020-06-16,California,0.995325
2020-06-17,California,0.9946
2020-06-18,California,0.994925
2020-06-19,California,0.996175
2020-06-20,California,0.99555
2020-06-21,California,0.996175
2020-06-22,California,0.99585
2020-06-23,California,0.99575
2020-06-24,California,0.995625
2020-06-25,California,0.996025
2020-06-26,California,0.996625
2020-06-27,California,0.99635
2020-06-28,California,0.996675
2020-06-29,California,0.995975
2020-06-30,California,0.995925
2020-07-01,California,0.9953
2020-07-02,California,0.99545
2020-07-03,California,0.995975
2020-07-04,California,0.9959
2020-07-05,California,0.995825
2020-07-06,California,0.9938
2020-07-07,California,0.9939
2020-07-08,California,0.994375
2020-07-09,California,0.994175
2020-07-10,California,0.99465
2020-07-11,California,0.9935
2020-07-12,California,0.994525
2020-07-13,California,0.9939
2020-07-14,California,0.994475
2020-07-15,California,0.995225
2020-07-16,California,0.99415
2020-07-17,California,0.995
2020-07-18,California,0.9939
2020-07-19,California,0.994275
2020-07-20,California,0.9946
2020-07-21,California,0.995025
2020-07-22,California,0.9941
2020-07-23,California,0.994825
2020-07-24,California,0.9951
2020-07-25,California,0.995175
2020-07-26,California,0.9949
2020-07-27,California,0.995625
2020-07-28,California,0.996625
2020-07-29,California,0.99625
2020-07-30,California,0.99625
2020-07-31,California,0.99535
2020-08-01,California,0.995875
2020-08-02,California,0.995525
2020-08-03,California,0.9958
2020-08-04,California,0.995925
2020-08-05,California,0.995325
2020-08-06,California,0.995725
2020-08-07,California,0.99545
2020-08-08,California,0.995875
2020-08-09,California,0.996
2020-08-10,California,0.995825
2020-08-11,California,0.996075
2020-08-12,California,0.996725
2020-08-13,California,0.9966
2020-08-14,California,0.9977
2020-08-15,California,0.997575
2020-08-16,California,0.996525
2020-08-17,California,0.99745
2020-08-18,California,0.99745
2020-08-19,California,0.99725
2020-08-20,California,0.997725
2020-08-21,California,0.99735
2020-08-22,California,0.99755
2020-08-23,California,0.997125
2020-08-24,California,0.997175
2020-08-25,California,0.997175
2020-08-26,California,0.996675
2020-08-27,California,0.996375
2020-08-28,California,0.996625
2020-08-29,California,0.996875
2020-08-30,California,0.996725
2020-08-31,California,0.996775
2020-09-01,California,0.997125
2020-09-02,California,0.99755
2020-09-03,California,0.997325
2020-09-04,California,0.997075
2020-09-05,California,0.996975
2020-09-06,California,0.9972
2020-09-07,California,0.99685
2020-09-08,California,0.99665
2020-09-09,California,0.99675
2020-09-10,California,0.996475
2020-09-11,California,0.997125
2020-09-12,California,0.9965
2020-09-13,California,0.9972
2020-09-14,California,0.996825
2020-09-15,California,0.99665
2020-09-16,California,0.996925
2020-09-17,California,0.997325
2020-09-18,California,0.99735
2020-09-19,California,0.997425
2020-09-20,California,0.997275
2020-09-21,California,0.997275
2020-09-22,California,0.99735
2020-09-23,California,0.9976
2020-09-24,California,0.9974
2020-09-25,California,0.9979
2020-09-26,California,0.99805
2020-09-27,California,0.998
2020-09-28,California,0.998275
2020-09-29,California,0.99815
2020-09-30,California,0.997725
2020-10-01,California,0.997975
2020-10-02,California,0.997925
2020-10-03,California,0.997925
2020-10-04,California,0.997925
2020-10-05,California,0.998025
2020-10-06,California,0.99805
2020-10-07,California,0.998375
2020-10-08,California,0.9982
2020-10-09,California,0.99815
2020-10-10,California,0.9984
2020-10-11,California,0.998575
2020-10-12,California,0.998375
2020-10-13,California,0.998275
2020-10-14,California,0.998325
2020-10-15,California,0.99845
2020-10-16,California,0.99855
2020-10-17,California,0.99875
2020-10-18,California,0.998725
2020-10-19,California,0.9987
2020-10-20,California,0.998375
2020-10-21,California,0.99865
2020-10-22,California,0.9982
2020-10-23,California,0.99815
2020-10-24,California,0.99835
2020-10-25,California,0.99825
2020-10-26,California,0.99815
2020-10-27,California,0.998225
2020-10-28,California,0.9985
2020-10-29,California,0.998175
2020-10-30,California,0.997975
2020-06-01,Colorado,0.85685
2020-06-02,Colorado,0.851125
2020-06-03,Colorado,0.85215
2020-06-04,Colorado,0.8575
2020-06-05,Colorado,0.841125
2020-06-06,Colorado,0.847025
2020-06-07,Colorado,0.846525
2020-06-08,Colorado,0.8490000000000001
2020-06-09,Colorado,0.857175
2020-06-10,Colorado,0.8641
2020-06-11,Colorado,0.8706
2020-06-12,Colorado,0.871175
2020-06-13,Colorado,0.87325
2020-06-14,Colorado,0.877375
2020-06-15,Colorado,0.87085
2020-06-16,Colorado,0.87045
2020-06-17,Colorado,0.8745
2020-06-18,Colorado,0.8754
2020-06-19,Colorado,0.879375
2020-06-20,Colorado,0.883675
2020-06-21,Colorado,0.88025
2020-06-22,Colorado,0.888375
2020-06-23,Colorado,0.883475
2020-06-24,Colorado,0.8901
2020-06-25,Colorado,0.8872
2020-06-26,Colorado,0.89295
2020-06-27,Colorado,0.894025
2020-06-28,Colorado,0.893175
2020-06-29,Colorado,0.89225
2020-06-30,Colorado,0.869125
2020-07-01,Colorado,0.868675
2020-07-02,Colorado,0.8714
2020-07-03,Colorado,0.8744
2020-07-04,Colorado,0.872925
2020-07-05,Colorado,0.8749
2020-07-06,Colorado,0.8412
2020-07-07,Colorado,0.850325
2020-07-08,Colorado,0.849725
2020-07-09,Colorado,0.8440000000000001
2020-07-10,Colorado,0.843975
2020-07-11,Colorado,0.84345
2020-07-12,Colorado,0.84715
2020-07-13,Colorado,0.8526
2020-07-14,Colorado,0.8514
2020-07-15,Colorado,0.863175
2020-07-16,Colorado,0.8525
2020-07-17,Colorado,0.8481
2020-07-18,Colorado,0.84985
2020-07-19,Colorado,0.852725
2020-07-20,Colorado,0.85205
2020-07-21,Colorado,0.848975
2020-07-22,Colorado,0.84695
2020-07-23,Colorado,0.848725
2020-07-24,Colorado,0.837975
2020-07-25,Colorado,0.84015
2020-07-26,Colorado,0.852575
2020-07-27,Colorado,0.853075
2020-07-28,Colorado,0.859775
2020-07-29,Colorado,0.856825
2020-07-30,Colorado,0.8571
2020-07-31,Colorado,0.83775
2020-08-01,Colorado,0.83905
2020-08-02,Colorado,0.838
2020-08-03,Colorado,0.8392
2020-08-04,Colorado,0.84405
2020-08-05,Colorado,0.8254
2020-08-06,Colorado,0.82905
2020-08-07,Colorado,0.829325
2020-08-08,Colorado,0.83315
2020-08-09,Colorado,0.831425
2020-08-10,Colorado,0.84385
2020-08-11,Colorado,0.84495
2020-08-12,Colorado,0.8491
2020-08-13,Colorado,0.853225
2020-08-14,Colorado,0.86175
2020-08-15,Colorado,0.85525
2020-08-16,Colorado,0.853375
2020-08-17,Colorado,0.85855
2020-08-18,Colorado,0.86455
